fps_count,is_gookmin100,video_length_seconds,exercise_id,file_size,job_ymd,operation_name,repetition_count_name,resolution,set_count_name,training_week_name,body_part,exercise_tool,fitness_factor_name,fitness_level_name,target_group,training_aim_name,training_place_name,training_section_name,training_sequence_name,training_step_name,image_url,video_url,description,image_file_name,title,training_name,standard_title
29.96,1,112,679,18995517,20220928,,,1920*1080,,,하체,기타,체력인증,중급,공통,,,,,,http://openapi.kspo.or.kr/web/image/0AUDLJ08S_00019/,http://openapi.kspo.or.kr/web/video/0AUDLJ08S_00019.mp4,"체력인증검사 항목 중, 8자 보행을 측정하는 동영상",0AUDLJ08S_00019_SC_00001.jpeg,8자 보행,8자 보행,8자 보행
29.97,1,142,680,23573719,20220928,,,1920*1080,,,전신,기타,체력인증,고급,공통,,,,,,http://openapi.kspo.or.kr/web/image/0AUDLJ08S_00020/,http://openapi.kspo.or.kr/web/video/0AUDLJ08S_00020.mp4,"체력인증검사 항목 중, 15m 왕복오래달리기를 측정하는 동영상",0AUDLJ08S_00020_SC_00001.jpeg,15m 왕복오래달리기,15m 왕복오래달리기,걷기/달리기
29.97,1,142,681,23585925,20221015,,,1920*1080,,,전신,기타,체력인증,고급,공통,,,,,,http://openapi.kspo.or.kr/web/image/0AUDLJ08S_00021/,http://openapi.kspo.or.kr/web/video/0AUDLJ08S_00021.mp4,"체력인증검사 항목 중, 20m 왕복오래달리기를 측정하는 동영상",0AUDLJ08S_00021_SC_00001.jpeg,20m 왕복오래달리기,20m 왕복오래달리기,걷기/달리기
29.96,1,106,682,16763009,20220928,,,1920*1080,,,하체,기타,체력인증,중급,공통,,,,,,http://openapi.kspo.or.kr/web/image/0AUDLJ08S_00022/,http://openapi.kspo.or.kr/web/video/0AUDLJ08S_00022.mp4,"체력인증검사 항목 중, 스텝박스를 사용하여 체력을 측정 하는 동영상",0AUDLJ08S_00022_SC_00001.jpeg,스텝검사 & YMCA 스텝검사,스텝 검사&YMCA 스텝 검사,스텝검사 & YMCA 스텝검사
29.96,1,141,683,22913772,20220926,,,1920*1080,,,전신,기타,체력인증,고급,공통,,,,,,http://openapi.kspo.or.kr/web/image/0AUDLJ08S_00023/,http://openapi.kspo.or.kr/web/video/0AUDLJ08S_00023.mp4,"체력인증검사 항목 중, 트레드밀을 사용하여 체력을 측정하는 동영상",0AUDLJ08S_00023_SC_00001.jpeg,트레드밀 검사,트레드밀 검사,트레드밀 검사
29.96,1,101,684,16137912,20221011,,,1920*1080,,,하체,기타,체력인증,초급,공통,,,,,,http://openapi.kspo.or.kr/web/image/0AUDLJ08S_00024/,http://openapi.kspo.or.kr/web/video/0AUDLJ08S_00024.mp4,"체력인증검사 항목 중, 2분동안 제자리걷기하여 체력을 측정하는 동영상",0AUDLJ08S_00024_SC_00001.jpeg,2분 제자리검사,2분 제자리검사,2분 제자리검사
29.96,1,129,685,21602206,20221012,,,1920*1080,,,하체,기타,체력인증,초급,공통,,,,,,http://openapi.kspo.or.kr/web/image/0AUDLJ08S_00025/,http://openapi.kspo.or.kr/web/video/0AUDLJ08S_00025.mp4,"체력인증검사 항목 중, 6분동안 걸으면서 체력을 측정하는 동영상",0AUDLJ08S_00025_SC_00001.jpeg,6분 걷기,6분 걷기,걷기/달리기
29.96,1,56,686,9323973,20221018,,,1920*1080,,,몸통,기타,체력측정,초급,공통,,,,,,http://openapi.kspo.or.kr/web/image/0AUDLJ08S_00026/,http://openapi.kspo.or.kr/web/video/0AUDLJ08S_00026.mp4,"자가체력측정 항목 중, 공통적으로 허리둘레를 측정하는 동영상",0AUDLJ08S_00026_SC_00001.jpeg,허리둘레-1,허리둘레,허리둘레-1
29.96,1,68,687,11016811,20220926,,,1920*1080,,,몸통,기타,유연성,초급,공통,,,,,,http://openapi.kspo.or.kr/web/image/0AUDLJ08S_00027/,http://openapi.kspo.or.kr/web/video/0AUDLJ08S_00027.mp4,"자가체력측정 항목 중, 공통적으로 유연성을 측정하기위한 동영상",0AUDLJ08S_00027_SC_00001.jpeg,앉아 윗몸 앞으로 굽히기-1,앉아 윗몸 앞으로 굽히기,앉아 윗몸 앞으로 굽히기-1
29.96,1,74,688,12416473,20221015,,,1920*1080,,,몸통,기타,근지구력,중급,성인,,,,,,http://openapi.kspo.or.kr/web/image/0AUDLJ08S_00028/,http://openapi.kspo.or.kr/web/video/0AUDLJ08S_00028.mp4,"자가체력측정 항목 중, 성인 근지구력을 측정하기위한 교차윗몸일으키기 동영상",0AUDLJ08S_00028_SC_00001.jpeg,교차윗몸일으키기-1,교차 윗몸 일으키기,싯업/크런치
29.96,1,65,689,10638723,20221015,,,1920*1080,,,몸통,기타,근지구력,중급,성인,,,,,,http://openapi.kspo.or.kr/web/image/0AUDLJ08S_00029/,http://openapi.kspo.or.kr/web/video/0AUDLJ08S_00029.mp4,"자가체력측정 항목 중, 성인 근지구력을 측정하기위한 윗몸 말아올리기 동영상",0AUDLJ08S_00029_SC_00001.jpeg,윗몸 말아올리기,윗몸 말아 올리기,싯업/크런치
29.96,1,72,690,11558670,20220928,,,1920*1080,,,전신,기타,심폐지구력,중급,성인,,,,,,http://openapi.kspo.or.kr/web/image/0AUDLJ08S_00030/,http://openapi.kspo.or.kr/web/video/0AUDLJ08S_00030.mp4,"자가체력측정 항목 중, 성인 심폐지구력을 측정하기위한 스텝검사 동영상",0AUDLJ08S_00030_SC_00001.jpeg,스텝검사,스텝 검사,스텝검사
29.97,1,68,691,10499027,20221012,,,1920*1080,,,기타,기타,체력인증,초급,공통,,,,,,http://openapi.kspo.or.kr/web/image/0AUDLJ08S_00001/,http://openapi.kspo.or.kr/web/video/0AUDLJ08S_00001.mp4,"체력인증검사 항목 중, 신장을 측정하는 동영상",0AUDLJ08S_00001_SC_00001.jpeg,신장,신장,신장
29.96,1,60,692,9718825,20220926,,,1920*1080,,,하체,의자,근지구력,초급,어르신,,,,,,http://openapi.kspo.or.kr/web/image/0AUDLJ08S_00031/,http://openapi.kspo.or.kr/web/video/0AUDLJ08S_00031.mp4,"자가체력측정 항목 중, 어르신 근지구력을 측정하기위해 앉았다 일어서기하는 동영상",0AUDLJ08S_00031_SC_00001.jpeg,30초 의자에 앉았다 일어서기,30초 의자에 앉았다 일어서기,스쿼트
29.96,1,47,693,7528890,20220926,,,1920*1080,,,전신,기타,심폐지구력,초급,어르신,,,,,,http://openapi.kspo.or.kr/web/image/0AUDLJ08S_00032/,http://openapi.kspo.or.kr/web/video/0AUDLJ08S_00032.mp4,"자가체력측정 항목 중, 어르신 심폐지구력을 측정하기위해 2분동안 제자리에서 걷는 동영상",0AUDLJ08S_00032_SC_00001.jpeg,2분 제자리걷기,2분 제자리걷기,걷기/달리기
29.97,1,74,694,12255737,20221006,,,1920*1080,,,상체,기타,재활,초급,공통,,,,,1단계,http://openapi.kspo.or.kr/web/image/0AUDLJ08S_00059/,http://openapi.kspo.or.kr/web/video/0AUDLJ08S_00059.mp4,어깨관련 질환자를 위한 단계별 표준운동 1단계 - 테이블에 팔 앞으로 뻗기,0AUDLJ08S_00059_SC_00002.jpeg,테이블에 팔 앞으로 뻗기,테이블에 팔 앞으로 뻗기,트라이셉스 익스텐션
29.97,1,58,695,9657473,20221006,,,1920*1080,,,상체,기타,재활,초급,공통,,,,,,http://openapi.kspo.or.kr/web/image/0AUDLJ08S_00060/,http://openapi.kspo.or.kr/web/video/0AUDLJ08S_00060.mp4,어깨관련 질환자를 위한 단계별 표준운동 1단계 - 테이블에 엎드려 팔 뒤로 올리기,0AUDLJ08S_00060_SC_00001.jpeg,테이블에 엎드려 팔 뒤로 올리기,,테이블에 엎드려 팔 뒤로 올리기
29.97,1,59,696,9780868,20221020,,,1920*1080,,,상체,기타,재활,초급,공통,,,,,1단계,http://openapi.kspo.or.kr/web/image/0AUDLJ08S_00061/,http://openapi.kspo.or.kr/web/video/0AUDLJ08S_00061.mp4,어깨관련 질환자를 위한 단계별 표준운동 1단계 - 테이블에 엎드려 팔 45도 벌려 들기,0AUDLJ08S_00061_SC_00001.jpeg,테이블에 엎드려 팔 45도 벌려 들기,테이블에 엎드려 팔 45도 벌려 들기,테이블에 엎드려 팔 45도 벌려 들기
29.97,1,91,697,15109775,20221024,,,1920*1080,,,상체,기타,재활,초급,공통,,,,,1단계,http://openapi.kspo.or.kr/web/image/0AUDLJ08S_00062/,http://openapi.kspo.or.kr/web/video/0AUDLJ08S_00062.mp4,어깨관련 질환자를 위한 단계별 표준운동 1단계 - 누워서 막대기 들어올리기,0AUDLJ08S_00062_SC_00001.jpeg,누워서 막대기 들어올리기,누워서 막대기 들어올리기,레이즈 (기타)
29.97,1,81,698,13139324,20221006,,,1920*1080,,,상체,기타,재활,초급,공통,,,,,1단계,http://openapi.kspo.or.kr/web/image/0AUDLJ08S_00063/,http://openapi.kspo.or.kr/web/video/0AUDLJ08S_00063.mp4,어깨관련 질환자를 위한 단계별 표준운동 1단계 - 등 뒤로 막대기 옆으로 밀기,0AUDLJ08S_00063_SC_00002.jpeg,등 뒤로 막대기 옆으로 밀기,등 뒤로 막대기 옆으로 밀기,프레스 (기타)
29.97,1,91,699,15180074,20221006,,,1920*1080,,,상체,기타,재활,초급,공통,,,,,,http://openapi.kspo.or.kr/web/image/0AUDLJ08S_00064/,http://openapi.kspo.or.kr/web/video/0AUDLJ08S_00064.mp4,어깨관련 질환자를 위한 단계별 표준운동 1단계 - 몸 앞에서 막대기 옆으로 밀기,0AUDLJ08S_00064_SC_00001.jpeg,몸 앞에서 막대기 옆으로 밀기,,프레스 (기타)
29.97,1,68,700,11336650,20221005,,,1920*1080,,,상체,기타,재활,초급,공통,,,,,1단계,http://openapi.kspo.or.kr/web/image/0AUDLJ08S_00065/,http://openapi.kspo.or.kr/web/video/0AUDLJ08S_00065.mp4,어깨관련 질환자를 위한 단계별 표준운동 1단계 - 수건을 이용한 팔 뒤로 올리기,0AUDLJ08S_00065_SC_00001.jpeg,수건을 이용한 팔 뒤로 올리기,수건을 이용한 팔 뒤로 올리기,수건을 이용한 팔 뒤로 올리기
29.97,1,107,701,17584257,20221004,,,1920*1080,,,상체,기타,재활,초급,공통,,,,,1단계,http://openapi.kspo.or.kr/web/image/0AUDLJ08S_00066/,http://openapi.kspo.or.kr/web/video/0AUDLJ08S_00066.mp4,어깨관련 질환자를 위한 단계별 표준운동 1단계 - 벽을 이용한 팔 옆으로 올리기,0AUDLJ08S_00066_SC_00001.jpeg,벽을 이용한 팔 옆으로 올리기,벽을 이용한 팔 옆으로 올리기,벽을 이용한 팔 옆으로 올리기
29.97,1,81,702,13349798,20221024,,,1920*1080,,,상체,맨몸,재활,초급,공통,,,,,1단계,http://openapi.kspo.or.kr/web/image/0AUDLJ08S_00067/,http://openapi.kspo.or.kr/web/video/0AUDLJ08S_00067.mp4,어깨관련 질환자를 위한 단계별 표준운동 1단계 - 벽에서 팔굽혀펴기 후 벽 밀기,0AUDLJ08S_00067_SC_00001.jpeg,벽에서 팔굽혀펴기 후 벽 밀기,벽에서 팔 굽혀 펴기 후 벽 밀기,푸시업
29.97,1,55,703,9454316,20221004,,,1920*1080,,,상체,짐볼,재활,초급,공통,,,,,1단계,http://openapi.kspo.or.kr/web/image/0AUDLJ08S_00068/,http://openapi.kspo.or.kr/web/video/0AUDLJ08S_00068.mp4,어깨관련 질환자를 위한 단계별 표준운동 1단계 - 벽에서 짐볼 대고 원 그리기,0AUDLJ08S_00068_SC_00001.jpeg,벽에서 짐볼 대고 원 그리기,벽에서 짐볼 대고 원 그리기,벽에서 짐볼 대고 원 그리기
29.97,1,56,704,9554343,20221020,,,1920*1080,,,상체,짐볼,재활,중급,공통,,,,,2단계,http://openapi.kspo.or.kr/web/image/0AUDLJ08S_00069/,http://openapi.kspo.or.kr/web/video/0AUDLJ08S_00069.mp4,어깨관련 질환자를 위한 단계별 표준운동 2단계 - 네발기기 자세에서 짐볼로 어깨늘리기,0AUDLJ08S_00069_SC_00001.jpeg,네발기기 자세에서 짐볼로 어깨늘리기,네발기기 자세에서 짐볼로 어깨늘리기,네발기기 자세에서 짐볼로 어깨늘리기
29.97,1,60,705,9623171,20221006,,,1920*1080,,,상체,짐볼,재활,중급,공통,,,,,,http://openapi.kspo.or.kr/web/image/0AUDLJ08S_00070/,http://openapi.kspo.or.kr/web/video/0AUDLJ08S_00070.mp4,어깨관련 질환자를 위한 단계별 표준운동 2단계 - 짐볼로 양팔 뻗어 어깨 스트레칭,0AUDLJ08S_00070_SC_00001.jpeg,짐볼로 양팔 뻗어 어깨 스트레칭,,스트레칭
29.97,1,56,706,9103191,20221006,,,1920*1080,,,상체,짐볼,재활,중급,공통,,,,,,http://openapi.kspo.or.kr/web/image/0AUDLJ08S_00071/,http://openapi.kspo.or.kr/web/video/0AUDLJ08S_00071.mp4,어깨관련 질환자를 위한 단계별 표준운동 2단계 - 짐볼로 한 팔 뻗어 어깨 스트레칭,0AUDLJ08S_00071_SC_00001.jpeg,짐볼로 한 팔 뻗어 어깨 스트레칭,,스트레칭
29.97,1,56,707,9288500,20221006,,,1920*1080,,,상체,짐볼,재활,중급,공통,,,,,,http://openapi.kspo.or.kr/web/image/0AUDLJ08S_00072/,http://openapi.kspo.or.kr/web/video/0AUDLJ08S_00072.mp4,어깨관련 질환자를 위한 단계별 표준운동 2단계 - 양발 앞뒤로 뻗어 짐볼 굴리기,0AUDLJ08S_00072_SC_00001.jpeg,양발 앞뒤로 뻗어 짐볼 굴리기,,양발 앞뒤로 뻗어 짐볼 굴리기
29.97,1,52,708,8612814,20221020,,,1920*1080,,,상체,탄력밴드,재활,초급,공통,,,,,2단계,http://openapi.kspo.or.kr/web/image/0AUDLJ08S_00073/,http://openapi.kspo.or.kr/web/video/0AUDLJ08S_00073.mp4,어깨관련 질환자를 위한 단계별 표준운동 2단계 - 밴드 잡고 팔 옆으로 뻗기,0AUDLJ08S_00073_SC_00001.jpeg,밴드 잡고 팔 옆으로 뻗기,밴드 잡고 팔 옆으로 뻗기,트라이셉스 익스텐션
29.97,1,68,709,11292238,20221006,,,1920*1080,,,상체,탄력밴드,재활,중급,공통,,,,,,http://openapi.kspo.or.kr/web/image/0AUDLJ08S_00074/,http://openapi.kspo.or.kr/web/video/0AUDLJ08S_00074.mp4,어깨관련 질환자를 위한 단계별 표준운동 2단계 - 밴드 잡고 머리 위로 팔돌리기,0AUDLJ08S_00074_SC_00001.jpeg,밴드 잡고 머리 위로 팔돌리기,,밴드 잡고 머리 위로 팔돌리기
29.97,1,60,710,10227641,20221020,,,1920*1080,,,상체,탄력밴드,재활,중급,공통,,,,,2단계,http://openapi.kspo.or.kr/web/image/0AUDLJ08S_00075/,http://openapi.kspo.or.kr/web/video/0AUDLJ08S_00075.mp4,어깨관련 질환자를 위한 단계별 표준운동 2단계 - 밴드 잡고 만세하여 삼각형 만들기,0AUDLJ08S_00075_SC_00001.jpeg,밴드 잡고 만세하여 삼각형 만들기,밴드 잡고 만세하여 삼각형 만들기,밴드 잡고 만세하여 삼각형 만들기
29.97,1,48,711,7983510,20221020,,,1920*1080,,,상체,탄력밴드,재활,중급,공통,,,,,2단계,http://openapi.kspo.or.kr/web/image/0AUDLJ08S_00076/,http://openapi.kspo.or.kr/web/video/0AUDLJ08S_00076.mp4,어깨관련 질환자를 위한 단계별 표준운동 2단계 - 밴드 당겨 올리기,0AUDLJ08S_00076_SC_00001.jpeg,밴드 당겨 올리기,밴드 당겨 올리기,밴드 당겨 올리기
29.97,1,61,712,10149871,20221020,,,1920*1080,,,상체,탄력밴드,재활,중급,공통,,,,,2단계,http://openapi.kspo.or.kr/web/image/0AUDLJ08S_00077/,http://openapi.kspo.or.kr/web/video/0AUDLJ08S_00077.mp4,어깨관련 질환자를 위한 단계별 표준운동 2단계 - 팔다리로 밴드 늘려 옆으로 걷기,0AUDLJ08S_00077_SC_00001.jpeg,팔다리로 밴드 늘려 옆으로 걷기,팔다리로 밴드 늘려 옆으로 걷기,걷기/달리기
29.97,1,52,713,8703211,20221006,,,1920*1080,,,상체,탄력밴드,재활,중급,공통,,,,,,http://openapi.kspo.or.kr/web/image/0AUDLJ08S_00078/,http://openapi.kspo.or.kr/web/video/0AUDLJ08S_00078.mp4,어깨관련 질환자를 위한 단계별 표준운동 2단계 - 밴드잡고 팔 뒤로 뻗기,0AUDLJ08S_00078_SC_00001.jpeg,밴드잡고 팔 뒤로 뻗기,,트라이셉스 익스텐션
29.97,1,45,714,7357894,20221026,,,1920*1080,,,상체,기타,재활,중급,공통,,,,,2단계,http://openapi.kspo.or.kr/web/image/0AUDLJ08S_00079/,http://openapi.kspo.or.kr/web/video/0AUDLJ08S_00079.mp4,어깨관련 질환자를 위한 단계별 표준운동 2단계 - 엎드려 팔꿈치 들어올리기,0AUDLJ08S_00079_SC_00001.jpeg,엎드려 팔꿈치 들어올리기,엎드려 팔꿈치 들어올리기,숄더 레이즈
29.97,1,45,715,7315407,20221020,,,1920*1080,,,상체,기타,재활,중급,공통,,,,,2단계,http://openapi.kspo.or.kr/web/image/0AUDLJ08S_00080/,http://openapi.kspo.or.kr/web/video/0AUDLJ08S_00080.mp4,어깨관련 질환자를 위한 단계별 표준운동 2단계 - 엎드려 팔꿈치 들어올리고 손 띄우기,0AUDLJ08S_00080_SC_00001.jpeg,엎드려 팔꿈치 들어올리고 손 띄우기,엎드려 팔꿈치 들어올리고 손 띄우기,엎드려 팔꿈치 들어올리고 손 띄우기
29.97,1,50,716,8300965,20221024,,,1920*1080,,,상체,기타,재활,중급,공통,,,,,2단계,http://openapi.kspo.or.kr/web/image/0AUDLJ08S_00081/,http://openapi.kspo.or.kr/web/video/0AUDLJ08S_00081.mp4,어깨관련 질환자를 위한 단계별 표준운동 2단계 - 엎드려 양팔 뻗어 등 조이고 뒷짐지기,0AUDLJ08S_00081_SC_00001.jpeg,엎드려 양팔 뻗어 등 조이고 뒷짐지기,엎드려 양팔 뻗어 등 조이고 뒷짐지기,엎드려 양팔 뻗어 등 조이고 뒷짐지기
29.97,1,56,717,9214156,20221005,,,1920*1080,,,상체,기타,재활,중급,공통,,,,,2단계,http://openapi.kspo.or.kr/web/image/0AUDLJ08S_00082/,http://openapi.kspo.or.kr/web/video/0AUDLJ08S_00082.mp4,어깨관련 질환자를 위한 단계별 표준운동 2단계 - 손머리 뒤로하고 뒷짐지기,0AUDLJ08S_00082_SC_00001.jpeg,손머리 뒤로하고 뒷짐지기,손머리 뒤로하고 뒷짐지기,손머리 뒤로하고 뒷짐지기
29.97,1,55,718,9359920,20221024,,,1920*1080,,,상체,기타,재활,중급,공통,,,,,2단계,http://openapi.kspo.or.kr/web/image/0AUDLJ08S_00083/,http://openapi.kspo.or.kr/web/video/0AUDLJ08S_00083.mp4,어깨관련 질환자를 위한 단계별 표준운동 2단계 - 팔 벌리고 뒷짐진 후 만세하기,0AUDLJ08S_00083_SC_00001.jpeg,팔 벌리고 뒷짐진 후 만세하기,팔 벌리고 뒷짐진 후 만세하기,팔 벌리고 뒷짐진 후 만세하기
29.97,1,52,719,8565775,20221020,,,1920*1080,,,상체,기타,재활,중급,공통,,,,,2단계,http://openapi.kspo.or.kr/web/image/0AUDLJ08S_00084/,http://openapi.kspo.or.kr/web/video/0AUDLJ08S_00084.mp4,어깨관련 질환자를 위한 단계별 표준운동 2단계 - 접시돌리기,0AUDLJ08S_00084_SC_00001.jpeg,접시돌리기,접시 돌리기,접시돌리기
29.97,1,51,720,8297856,20221024,,,1920*1080,,,상체,기타,재활,중급,공통,,,,,2단계,http://openapi.kspo.or.kr/web/image/0AUDLJ08S_00085/,http://openapi.kspo.or.kr/web/video/0AUDLJ08S_00085.mp4,어깨관련 질환자를 위한 단계별 표준운동 2단계 - 케틀벨 들고 원 그리기,0AUDLJ08S_00085_SC_00001.jpeg,케틀벨 들고 원 그리기,케틀벨 들고 원 그리기,케틀벨 들고 원 그리기
29.97,1,47,721,7736344,20221005,,,1920*1080,,,상체,기타,재활,중급,공통,,,,,2단계,http://openapi.kspo.or.kr/web/image/0AUDLJ08S_00086/,http://openapi.kspo.or.kr/web/video/0AUDLJ08S_00086.mp4,어깨관련 질환자를 위한 단계별 표준운동 2단계 - 케틀벨 들어올리기,0AUDLJ08S_00086_SC_00001.jpeg,케틀벨 들어올리기,케틀벨 들어올리기,레이즈 (기타)
29.97,1,57,722,9390783,20221006,,,1920*1080,,,상체,기타,재활,중급,공통,,,,,,http://openapi.kspo.or.kr/web/image/0AUDLJ08S_00087/,http://openapi.kspo.or.kr/web/video/0AUDLJ08S_00087.mp4,어깨관련 질환자를 위한 단계별 표준운동 2단계 - 옆으로 앉아 엉덩이 들어 원그리기,0AUDLJ08S_00087_SC_00001.jpeg,옆으로 앉아 엉덩이 들어 원그리기,,옆으로 앉아 엉덩이 들어 원그리기
29.97,1,46,723,7527196,20221006,,,1920*1080,,,상체,기타,재활,중급,공통,,,,,,http://openapi.kspo.or.kr/web/image/0AUDLJ08S_00088/,http://openapi.kspo.or.kr/web/video/0AUDLJ08S_00088.mp4,어깨관련 질환자를 위한 단계별 표준운동 2단계 - 케틀벨 들어올리고 옆으로 팔 뻗기,0AUDLJ08S_00088_SC_00001.jpeg,케틀벨 들어올리고 옆으로 팔 뻗기,,트라이셉스 익스텐션
29.97,1,59,724,9719247,20221024,,,1920*1080,,,상체,기타,재활,중급,공통,,,,,2단계,http://openapi.kspo.or.kr/web/image/0AUDLJ08S_00089/,http://openapi.kspo.or.kr/web/video/0AUDLJ08S_00089.mp4,어깨관련 질환자를 위한 단계별 표준운동 2단계 - 상체숙여 팔 구부리고 어깨 돌리기,0AUDLJ08S_00089_SC_00001.jpeg,상체숙여 팔 구부리고 어깨 돌리기,상체숙여 팔 구부리고 어깨 돌리기,상체숙여 팔 구부리고 어깨 돌리기
29.97,1,43,725,6725193,20221004,,,1920*1080,,,상체,기타,재활,초급,공통,,,,,2단계,http://openapi.kspo.or.kr/web/image/0AUDLJ08S_00090/,http://openapi.kspo.or.kr/web/video/0AUDLJ08S_00090.mp4,어깨관련 질환자를 위한 단계별 표준운동 2단계 - 벽 모퉁이 가슴 스트레,0AUDLJ08S_00090_SC_00001.jpeg,벽 모퉁이 가슴 스트레칭,벽 모퉁이 가슴 스트레칭,스트레칭
